TITLE="Riemann Problem 1D slice t=0.15"
VARIABLES="x","rho","u","p","e","rho_ex","u_ex","p_ex","e_ex"
ZONE T="Numerical", I=100, F=POINT
0.845 0.608684 1.65409 0.202473 0.831602 0.590978 1.62639 0.19154 0.810268
0.855 0.650514 1.69768 0.221439 0.851014 0.641353 1.68195 0.214781 0.837219
0.865 0.693312 1.74025 0.241421 0.870536 0.695106 1.7375 0.240398 0.86461
0.875 0.736795 1.78162 0.262299 0.889999 0.752405 1.79306 0.268591 0.892443
0.885 0.780527 1.82148 0.283859 0.909189 0.813421 1.84861 0.299572 0.920717
0.895 0.823846 1.85939 0.305751 0.927815 0.878333 1.90417 0.333567 0.949432
0.905 0.865748 1.89468 0.327418 0.945476 0.947325 1.95972 0.370816 0.978587
0.915 0.904778 1.92645 0.348023 0.961625 1 2 0.4 1
0.925 0.938988 1.95348 0.366414 0.975556 1 2 0.4 1
0.935 0.966182 1.97446 0.381254 0.986497 1 2 0.4 1
0.945 0.984739 1.98854 0.391498 0.993912 1 2 0.4 1
0.955 0.994824 1.99612 0.397107 0.997933 1 2 0.4 1
0.965 0.998802 1.9991 0.399329 0.999521 1 2 0.4 1
0.975 0.999829 1.99987 0.399904 0.999931 1 2 0.4 1
0.985 0.999986 1.99999 0.399992 0.999995 1 2 0.4 1
0.995 1 2 0.4 1 1 2 0.4 1
